Posición, punto
23030,"(22818, 9524)"
23031,"(22818, 21153)"
23032,"(22819, 10035)"
23033,"(22819, 20642)"
23034,"(22820, 13534)"
23035,"(22820, 17143)"
23036,"(22822, 13041)"
23037,"(22822, 17636)"
23038,"(22823, 884)"
23039,"(22823, 29793)"
23040,"(22826, 6078)"
23041,"(22826, 24599)"
23042,"(22827, 4783)"
23043,"(22827, 25894)"
23044,"(22828, 11762)"
23045,"(22828, 18915)"
23046,"(22829, 1289)"
23047,"(22829, 29388)"
23048,"(22831, 1100)"
23049,"(22831, 29577)"
23050,"(22832, 14010)"
23051,"(22832, 16667)"
23052,"(22834, 12363)"
23053,"(22834, 18314)"
23054,"(22835, 11466)"
23055,"(22835, 19211)"
23056,"(22837, 3617)"
23057,"(22837, 27060)"
23058,"(22839, 5922)"
23059,"(22839, 24755)"
23060,"(22843, 14605)"
23061,"(22843, 16072)"
23062,"(22844, 8134)"
23063,"(22844, 22543)"
23064,"(22845, 334)"
23065,"(22845, 30343)"
23066,"(22846, 13638)"
23067,"(22846, 17039)"
23068,"(22849, 171)"
23069,"(22849, 30506)"
23070,"(22850, 8554)"
23071,"(22850, 22123)"
23072,"(22851, 243)"
23073,"(22851, 30434)"
23074,"(22852, 10124)"
23075,"(22852, 20553)"
23076,"(22853, 4073)"
23077,"(22853, 26604)"
23078,"(22854, 12244)"
23079,"(22854, 18433)"
23080,"(22856, 4426)"
23081,"(22856, 26251)"
23082,"(22859, 13928)"
23083,"(22859, 16749)"
23084,"(22865, 6181)"
23085,"(22865, 24496)"
23086,"(22866, 11207)"
23087,"(22866, 19470)"
23088,"(22867, 12441)"
23089,"(22867, 18236)"
23090,"(22868, 5336)"
23091,"(22868, 25341)"
23092,"(22870, 5643)"
23093,"(22870, 25034)"
23094,"(22872, 4318)"
23095,"(22872, 26359)"
23096,"(22876, 11622)"
23097,"(22876, 19055)"
23098,"(22878, 7902)"
23099,"(22878, 22775)"
23100,"(22882, 1037)"
23101,"(22882, 29640)"
23102,"(22884, 1952)"
23103,"(22884, 28725)"
23104,"(22885, 3653)"
23105,"(22885, 27024)"
23106,"(22887, 2138)"
23107,"(22887, 28539)"
23108,"(22888, 10595)"
23109,"(22888, 20082)"
23110,"(22889, 11727)"
23111,"(22889, 18950)"
23112,"(22890, 7226)"
23113,"(22890, 23451)"
23114,"(22892, 10734)"
23115,"(22892, 19943)"
23116,"(22895, 4945)"
23117,"(22895, 25732)"
23118,"(22898, 10523)"
23119,"(22898, 20154)"
23120,"(22900, 14934)"
23121,"(22900, 15743)"
23122,"(22902, 11053)"
23123,"(22902, 19624)"
23124,"(22903, 10193)"
23125,"(22903, 20484)"
23126,"(22904, 12265)"
23127,"(22904, 18412)"
23128,"(22906, 3719)"
23129,"(22906, 26958)"
23130,"(22908, 14073)"
23131,"(22908, 16604)"
23132,"(22913, 8221)"
23133,"(22913, 22456)"
23134,"(22914, 9875)"
23135,"(22914, 20802)"
23136,"(22915, 14495)"
23137,"(22915, 16182)"
23138,"(22917, 13089)"
23139,"(22917, 17588)"
23140,"(22918, 13709)"
23141,"(22918, 16968)"
23142,"(22919, 11266)"
23143,"(22919, 19411)"
23144,"(22920, 2414)"
23145,"(22920, 28263)"
23146,"(22921, 6281)"
23147,"(22921, 24396)"
23148,"(22922, 12226)"
23149,"(22922, 18451)"
23150,"(22924, 14001)"
23151,"(22924, 16676)"
23152,"(22927, 10254)"
23153,"(22927, 20423)"
23154,"(22928, 14460)"
23155,"(22928, 16217)"
23156,"(22929, 2684)"
23157,"(22929, 27993)"
23158,"(22930, 12442)"
23159,"(22930, 18235)"
23160,"(22931, 5999)"
23161,"(22931, 24678)"
23162,"(22932, 12409)"
23163,"(22932, 18268)"
23164,"(22933, 9944)"
23165,"(22933, 20733)"
23166,"(22935, 14078)"
23167,"(22935, 16599)"
23168,"(22941, 1784)"
23169,"(22941, 28893)"
23170,"(22942, 2532)"
23171,"(22942, 28145)"
23172,"(22944, 15266)"
23173,"(22944, 15411)"
23174,"(22945, 4840)"
23175,"(22945, 25837)"
23176,"(22946, 674)"
23177,"(22946, 30003)"
23178,"(22949, 3231)"
23179,"(22949, 27446)"
23180,"(22951, 13046)"
23181,"(22951, 17631)"
23182,"(22953, 489)"
23183,"(22953, 30188)"
23184,"(22957, 8038)"
23185,"(22957, 22639)"
23186,"(22958, 13911)"
23187,"(22958, 16766)"
23188,"(22959, 8117)"
23189,"(22959, 22560)"
23190,"(22961, 3612)"
23191,"(22961, 27065)"
23192,"(22962, 11487)"
23193,"(22962, 19190)"
23194,"(22969, 2189)"
23195,"(22969, 28488)"
23196,"(22971, 1221)"
23197,"(22971, 29456)"
23198,"(22973, 7352)"
23199,"(22973, 23325)"
23200,"(22974, 12836)"
23201,"(22974, 17841)"
23202,"(22975, 6827)"
23203,"(22975, 23850)"
23204,"(22980, 2071)"
23205,"(22980, 28606)"
23206,"(22986, 8488)"
23207,"(22986, 22189)"
23208,"(22987, 1768)"
23209,"(22987, 28909)"
23210,"(22991, 9746)"
23211,"(22991, 20931)"
23212,"(22995, 10102)"
23213,"(22995, 20575)"
23214,"(22996, 2653)"
23215,"(22996, 28024)"
23216,"(22997, 2255)"
23217,"(22997, 28422)"
23218,"(22998, 10501)"
23219,"(22998, 20176)"
23220,"(23001, 13324)"
23221,"(23001, 17353)"
23222,"(23003, 12703)"
23223,"(23003, 17974)"
23224,"(23009, 11506)"
23225,"(23009, 19171)"
23226,"(23011, 10357)"
23227,"(23011, 20320)"
23228,"(23012, 14167)"
23229,"(23012, 16510)"
23230,"(23013, 10897)"
23231,"(23013, 19780)"
23232,"(23014, 12683)"
23233,"(23014, 17994)"
23234,"(23017, 12980)"
23235,"(23017, 17697)"
23236,"(23021, 2880)"
23237,"(23021, 27797)"
23238,"(23026, 10164)"
23239,"(23026, 20513)"
23240,"(23027, 11870)"
23241,"(23027, 18807)"
23242,"(23030, 3172)"
23243,"(23030, 27505)"
23244,"(23034, 11828)"
23245,"(23034, 18849)"
23246,"(23039, 2134)"
23247,"(23039, 28543)"
23248,"(23040, 12484)"
23249,"(23040, 18193)"
23250,"(23043, 12798)"
23251,"(23043, 17879)"
23252,"(23044, 6584)"
23253,"(23044, 24093)"
23254,"(23045, 2054)"
23255,"(23045, 28623)"
23256,"(23046, 6484)"
23257,"(23046, 24193)"
23258,"(23047, 7166)"
23259,"(23047, 23511)"
23260,"(23048, 5073)"
23261,"(23048, 25604)"
23262,"(23050, 9300)"
23263,"(23050, 21377)"
23264,"(23051, 8293)"
23265,"(23051, 22384)"
23266,"(23053, 12870)"
23267,"(23053, 17807)"
23268,"(23054, 3713)"
23269,"(23054, 26964)"
23270,"(23055, 15026)"
23271,"(23055, 15651)"
23272,"(23056, 7043)"
23273,"(23056, 23634)"
23274,"(23057, 6134)"
23275,"(23057, 24543)"
23276,"(23058, 2334)"
23277,"(23058, 28343)"
23278,"(23059, 5627)"
23279,"(23059, 25050)"
23280,"(23060, 15218)"
23281,"(23060, 15459)"
23282,"(23062, 14514)"
23283,"(23062, 16163)"
23284,"(23063, 7195)"
23285,"(23063, 23482)"
23286,"(23064, 13389)"
23287,"(23064, 17288)"
23288,"(23067, 13967)"
23289,"(23067, 16710)"
23290,"(23068, 7317)"
23291,"(23068, 23360)"
23292,"(23069, 12156)"
23293,"(23069, 18521)"
23294,"(23072, 14391)"
23295,"(23072, 16286)"
23296,"(23076, 7988)"
23297,"(23076, 22689)"
23298,"(23077, 12569)"
23299,"(23077, 18108)"
23300,"(23079, 13143)"
23301,"(23079, 17534)"
23302,"(23082, 10056)"
23303,"(23082, 20621)"
23304,"(23083, 13719)"
23305,"(23083, 16958)"
23306,"(23084, 5521)"
23307,"(23084, 25156)"
23308,"(23085, 9428)"
23309,"(23085, 21249)"
23310,"(23086, 3013)"
23311,"(23086, 27664)"
23312,"(23089, 3460)"
23313,"(23089, 27217)"
23314,"(23093, 2820)"
23315,"(23093, 27857)"
23316,"(23095, 7385)"
23317,"(23095, 23292)"
23318,"(23096, 2467)"
23319,"(23096, 28210)"
23320,"(23097, 10404)"
23321,"(23097, 20273)"
23322,"(23100, 9679)"
23323,"(23100, 20998)"
23324,"(23101, 5181)"
23325,"(23101, 25496)"
23326,"(23103, 2829)"
23327,"(23103, 27848)"
23328,"(23106, 6089)"
23329,"(23106, 24588)"
23330,"(23109, 14270)"
23331,"(23109, 16407)"
23332,"(23111, 2533)"
23333,"(23111, 28144)"
23334,"(23112, 11932)"
23335,"(23112, 18745)"
23336,"(23116, 4563)"
23337,"(23116, 26114)"
23338,"(23118, 3858)"
23339,"(23118, 26819)"
23340,"(23121, 8025)"
23341,"(23121, 22652)"
23342,"(23123, 10142)"
23343,"(23123, 20535)"
23344,"(23128, 3546)"
23345,"(23128, 27131)"
23346,"(23130, 11080)"
23347,"(23130, 19597)"
23348,"(23131, 1131)"
23349,"(23131, 29546)"
23350,"(23132, 4130)"
23351,"(23132, 26547)"
23352,"(23134, 13270)"
23353,"(23134, 17407)"
23354,"(23136, 14054)"
23355,"(23136, 16623)"
23356,"(23137, 2127)"
23357,"(23137, 28550)"
23358,"(23139, 8977)"
23359,"(23139, 21700)"
23360,"(23140, 10996)"
23361,"(23140, 19681)"
23362,"(23141, 13598)"
23363,"(23141, 17079)"
23364,"(23142, 8161)"
23365,"(23142, 22516)"
23366,"(23143, 5313)"
23367,"(23143, 25364)"
23368,"(23145, 7008)"
23369,"(23145, 23669)"
23370,"(23148, 11767)"
23371,"(23148, 18910)"
23372,"(23149, 5446)"
23373,"(23149, 25231)"
23374,"(23152, 382)"
23375,"(23152, 30295)"
23376,"(23153, 186)"
23377,"(23153, 30491)"
23378,"(23157, 3559)"
23379,"(23157, 27118)"
23380,"(23162, 9197)"
23381,"(23162, 21480)"
23382,"(23163, 9248)"
23383,"(23163, 21429)"
23384,"(23164, 13778)"
23385,"(23164, 16899)"
23386,"(23165, 14515)"
23387,"(23165, 16162)"
23388,"(23166, 5025)"
23389,"(23166, 25652)"
23390,"(23168, 13045)"
23391,"(23168, 17632)"
23392,"(23169, 5932)"
23393,"(23169, 24745)"
23394,"(23170, 10239)"
23395,"(23170, 20438)"
23396,"(23172, 12800)"
23397,"(23172, 17877)"
23398,"(23173, 11875)"
23399,"(23173, 18802)"
23400,"(23174, 15209)"
23401,"(23174, 15468)"
23402,"(23175, 14402)"
23403,"(23175, 16275)"
23404,"(23176, 4472)"
23405,"(23176, 26205)"
23406,"(23177, 15247)"
23407,"(23177, 15430)"
23408,"(23181, 8024)"
23409,"(23181, 22653)"
23410,"(23182, 7777)"
23411,"(23182, 22900)"
23412,"(23184, 14948)"
23413,"(23184, 15729)"
23414,"(23186, 13693)"
23415,"(23186, 16984)"
23416,"(23188, 9958)"
23417,"(23188, 20719)"
23418,"(23189, 13363)"
23419,"(23189, 17314)"
23420,"(23192, 7114)"
23421,"(23192, 23563)"
23422,"(23195, 6845)"
23423,"(23195, 23832)"
23424,"(23196, 10597)"
23425,"(23196, 20080)"
23426,"(23197, 7380)"
23427,"(23197, 23297)"
23428,"(23198, 8778)"
23429,"(23198, 21899)"
23430,"(23201, 5327)"
23431,"(23201, 25350)"
23432,"(23202, 7195)"
23433,"(23202, 23482)"
23434,"(23203, 7430)"
23435,"(23203, 23247)"
23436,"(23204, 11267)"
23437,"(23204, 19410)"
23438,"(23206, 14136)"
23439,"(23206, 16541)"
23440,"(23207, 12612)"
23441,"(23207, 18065)"
23442,"(23208, 2413)"
23443,"(23208, 28264)"
23444,"(23210, 4617)"
23445,"(23210, 26060)"
23446,"(23211, 4967)"
23447,"(23211, 25710)"
23448,"(23212, 12480)"
23449,"(23212, 18197)"
23450,"(23213, 11975)"
23451,"(23213, 18702)"
23452,"(23215, 2685)"
23453,"(23215, 27992)"
23454,"(23216, 2284)"
23455,"(23216, 28393)"
23456,"(23222, 13927)"
23457,"(23222, 16750)"
23458,"(23224, 11928)"
23459,"(23224, 18749)"
23460,"(23225, 10956)"
23461,"(23225, 19721)"
23462,"(23227, 9172)"
23463,"(23227, 21505)"
23464,"(23228, 5477)"
23465,"(23228, 25200)"
23466,"(23229, 7166)"
23467,"(23229, 23511)"
23468,"(23231, 3195)"
23469,"(23231, 27482)"
23470,"(23233, 12434)"
23471,"(23233, 18243)"
23472,"(23235, 1020)"
23473,"(23235, 29657)"
23474,"(23236, 15294)"
23475,"(23236, 15383)"
23476,"(23237, 1382)"
23477,"(23237, 29295)"
23478,"(23238, 4933)"
23479,"(23238, 25744)"
23480,"(23242, 8612)"
23481,"(23242, 22065)"
23482,"(23244, 7103)"
23483,"(23244, 23574)"
23484,"(23246, 12171)"
23485,"(23246, 18506)"
23486,"(23247, 380)"
23487,"(23247, 30297)"
23488,"(23248, 13922)"
23489,"(23248, 16755)"
23490,"(23249, 14357)"
23491,"(23249, 16320)"
23492,"(23251, 1732)"
23493,"(23251, 28945)"
23494,"(23252, 6260)"
23495,"(23252, 24417)"
23496,"(23254, 2204)"
23497,"(23254, 28473)"
23498,"(23257, 4972)"
23499,"(23257, 25705)"
23500,"(23258, 12625)"
23501,"(23258, 18052)"
23502,"(23259, 14649)"
23503,"(23259, 16028)"
23504,"(23260, 14489)"
23505,"(23260, 16188)"
23506,"(23261, 15283)"
23507,"(23261, 15394)"
23508,"(23262, 6674)"
23509,"(23262, 24003)"
23510,"(23263, 4065)"
23511,"(23263, 26612)"
23512,"(23275, 2506)"
23513,"(23275, 28171)"
23514,"(23278, 7183)"
23515,"(23278, 23494)"
23516,"(23279, 6362)"
23517,"(23279, 24315)"
23518,"(23281, 3401)"
23519,"(23281, 27276)"
23520,"(23283, 8070)"
23521,"(23283, 22607)"
23522,"(23284, 191)"
23523,"(23284, 30486)"
23524,"(23286, 13756)"
23525,"(23286, 16921)"
23526,"(23288, 5502)"
23527,"(23288, 25175)"
23528,"(23291, 5884)"
23529,"(23291, 24793)"
23530,"(23295, 1047)"
23531,"(23295, 29630)"
23532,"(23299, 13926)"
23533,"(23299, 16751)"
23534,"(23300, 14495)"
23535,"(23300, 16182)"
23536,"(23303, 8699)"
23537,"(23303, 21978)"
23538,"(23304, 6022)"
23539,"(23304, 24655)"
23540,"(23312, 7735)"
23541,"(23312, 22942)"
23542,"(23315, 6647)"
23543,"(23315, 24030)"
23544,"(23316, 11408)"
23545,"(23316, 19269)"
23546,"(23317, 9001)"
23547,"(23317, 21676)"
23548,"(23319, 6880)"
23549,"(23319, 23797)"
23550,"(23320, 535)"
23551,"(23320, 30142)"
23552,"(23321, 11777)"
23553,"(23321, 18900)"
23554,"(23322, 8276)"
23555,"(23322, 22401)"
23556,"(23323, 12631)"
23557,"(23323, 18046)"
23558,"(23328, 9624)"
23559,"(23328, 21053)"
23560,"(23331, 12131)"
23561,"(23331, 18546)"
23562,"(23332, 1216)"
23563,"(23332, 29461)"
23564,"(23333, 4261)"
23565,"(23333, 26416)"
23566,"(23334, 2610)"
23567,"(23334, 28067)"
23568,"(23335, 14362)"
23569,"(23335, 16315)"
23570,"(23336, 913)"
23571,"(23336, 29764)"
23572,"(23341, 13505)"
23573,"(23341, 17172)"
23574,"(23342, 2502)"
23575,"(23342, 28175)"
23576,"(23343, 2211)"
23577,"(23343, 28466)"
23578,"(23346, 2192)"
23579,"(23346, 28485)"
23580,"(23353, 9272)"
23581,"(23353, 21405)"
23582,"(23355, 2005)"
23583,"(23355, 28672)"
23584,"(23359, 11464)"
23585,"(23359, 19213)"
23586,"(23365, 4775)"
23587,"(23365, 25902)"
23588,"(23367, 11587)"
23589,"(23367, 19090)"
23590,"(23370, 3800)"
23591,"(23370, 26877)"
23592,"(23371, 14592)"
23593,"(23371, 16085)"
23594,"(23375, 6304)"
23595,"(23375, 24373)"
23596,"(23376, 4072)"
23597,"(23376, 26605)"
23598,"(23378, 14182)"
23599,"(23378, 16495)"
23600,"(23381, 3713)"
23601,"(23381, 26964)"
23602,"(23383, 7934)"
23603,"(23383, 22743)"
23604,"(23384, 1800)"
23605,"(23384, 28877)"
23606,"(23385, 3764)"
23607,"(23385, 26913)"
23608,"(23387, 3881)"
23609,"(23387, 26796)"
23610,"(23388, 3817)"
23611,"(23388, 26860)"
23612,"(23391, 6876)"
23613,"(23391, 23801)"
23614,"(23392, 10989)"
23615,"(23392, 19688)"
23616,"(23393, 5293)"
23617,"(23393, 25384)"
23618,"(23394, 3087)"
23619,"(23394, 27590)"
23620,"(23395, 13669)"
23621,"(23395, 17008)"
23622,"(23396, 4723)"
23623,"(23396, 25954)"
23624,"(23397, 5520)"
23625,"(23397, 25157)"
23626,"(23399, 3704)"
23627,"(23399, 26973)"
23628,"(23400, 6688)"
23629,"(23400, 23989)"
23630,"(23402, 12945)"
23631,"(23402, 17732)"
23632,"(23403, 6688)"
23633,"(23403, 23989)"
23634,"(23404, 2161)"
23635,"(23404, 28516)"
23636,"(23412, 4615)"
23637,"(23412, 26062)"
23638,"(23415, 6242)"
23639,"(23415, 24435)"
23640,"(23417, 12080)"
23641,"(23417, 18597)"
23642,"(23419, 1845)"
23643,"(23419, 28832)"
23644,"(23420, 14646)"
23645,"(23420, 16031)"
23646,"(23422, 4929)"
23647,"(23422, 25748)"
23648,"(23429, 3375)"
23649,"(23429, 27302)"
23650,"(23432, 14379)"
23651,"(23432, 16298)"
23652,"(23437, 9117)"
23653,"(23437, 21560)"
23654,"(23438, 4216)"
23655,"(23438, 26461)"
23656,"(23439, 741)"
23657,"(23439, 29936)"
23658,"(23443, 7668)"
23659,"(23443, 23009)"
23660,"(23445, 9563)"
23661,"(23445, 21114)"
23662,"(23448, 11599)"
23663,"(23448, 19078)"
23664,"(23451, 14056)"
23665,"(23451, 16621)"
23666,"(23452, 275)"
23667,"(23452, 30402)"
23668,"(23455, 9536)"
23669,"(23455, 21141)"
23670,"(23456, 14138)"
23671,"(23456, 16539)"
23672,"(23458, 6181)"
23673,"(23458, 24496)"
23674,"(23461, 14812)"
23675,"(23461, 15865)"
23676,"(23463, 4691)"
23677,"(23463, 25986)"
23678,"(23464, 5855)"
23679,"(23464, 24822)"
23680,"(23465, 768)"
23681,"(23465, 29909)"
23682,"(23466, 11307)"
23683,"(23466, 19370)"
23684,"(23468, 12860)"
23685,"(23468, 17817)"
23686,"(23469, 1959)"
23687,"(23469, 28718)"
23688,"(23471, 10720)"
23689,"(23471, 19957)"
23690,"(23472, 12224)"
23691,"(23472, 18453)"
23692,"(23473, 14691)"
23693,"(23473, 15986)"
23694,"(23475, 3952)"
23695,"(23475, 26725)"
23696,"(23476, 13225)"
23697,"(23476, 17452)"
23698,"(23477, 14421)"
23699,"(23477, 16256)"
23700,"(23478, 13437)"
23701,"(23478, 17240)"
23702,"(23479, 4046)"
23703,"(23479, 26631)"
23704,"(23480, 3055)"
23705,"(23480, 27622)"
23706,"(23484, 1955)"
23707,"(23484, 28722)"
23708,"(23487, 6004)"
23709,"(23487, 24673)"
23710,"(23489, 2964)"
23711,"(23489, 27713)"
23712,"(23490, 15149)"
23713,"(23490, 15528)"
23714,"(23493, 9785)"
23715,"(23493, 20892)"
23716,"(23495, 9112)"
23717,"(23495, 21565)"
23718,"(23496, 3751)"
23719,"(23496, 26926)"
23720,"(23498, 5454)"
23721,"(23498, 25223)"
23722,"(23499, 14484)"
23723,"(23499, 16193)"
23724,"(23501, 3192)"
23725,"(23501, 27485)"
23726,"(23502, 10190)"
23727,"(23502, 20487)"
23728,"(23503, 11324)"
23729,"(23503, 19353)"
23730,"(23505, 3227)"
23731,"(23505, 27450)"
23732,"(23507, 6829)"
23733,"(23507, 23848)"
23734,"(23509, 12889)"
23735,"(23509, 17788)"
23736,"(23511, 163)"
23737,"(23511, 30514)"
23738,"(23512, 5114)"
23739,"(23512, 25563)"
23740,"(23513, 4221)"
23741,"(23513, 26456)"
23742,"(23515, 13425)"
23743,"(23515, 17252)"
23744,"(23516, 398)"
23745,"(23516, 30279)"
23746,"(23518, 8112)"
23747,"(23518, 22565)"
23748,"(23519, 14656)"
23749,"(23519, 16021)"
23750,"(23521, 10236)"
23751,"(23521, 20441)"
23752,"(23522, 4752)"
23753,"(23522, 25925)"
23754,"(23524, 12458)"
23755,"(23524, 18219)"
23756,"(23525, 12564)"
23757,"(23525, 18113)"
23758,"(23527, 3222)"
23759,"(23527, 27455)"
23760,"(23528, 14101)"
23761,"(23528, 16576)"
23762,"(23529, 14665)"
23763,"(23529, 16012)"
23764,"(23530, 11275)"
23765,"(23530, 19402)"
23766,"(23532, 13444)"
23767,"(23532, 17233)"
23768,"(23533, 1974)"
23769,"(23533, 28703)"
23770,"(23534, 7289)"
23771,"(23534, 23388)"
23772,"(23535, 4194)"
23773,"(23535, 26483)"
23774,"(23536, 3101)"
23775,"(23536, 27576)"
23776,"(23538, 9834)"
23777,"(23538, 20843)"
23778,"(23541, 10066)"
23779,"(23541, 20611)"
23780,"(23549, 3895)"
23781,"(23549, 26782)"
23782,"(23550, 1300)"
23783,"(23550, 29377)"
23784,"(23551, 7627)"
23785,"(23551, 23050)"
23786,"(23553, 933)"
23787,"(23553, 29744)"
23788,"(23558, 14769)"
23789,"(23558, 15908)"
23790,"(23559, 6845)"
23791,"(23559, 23832)"
23792,"(23560, 5996)"
23793,"(23560, 24681)"
23794,"(23562, 2786)"
23795,"(23562, 27891)"
23796,"(23563, 14079)"
23797,"(23563, 16598)"
23798,"(23565, 13977)"
23799,"(23565, 16700)"
23800,"(23567, 6121)"
23801,"(23567, 24556)"
23802,"(23570, 13397)"
23803,"(23570, 17280)"
23804,"(23571, 2369)"
23805,"(23571, 28308)"
23806,"(23582, 1132)"
23807,"(23582, 29545)"
23808,"(23583, 11396)"
23809,"(23583, 19281)"
23810,"(23584, 9693)"
23811,"(23584, 20984)"
23812,"(23586, 4816)"
23813,"(23586, 25861)"
23814,"(23587, 2521)"
23815,"(23587, 28156)"
23816,"(23596, 10323)"
23817,"(23596, 20354)"
23818,"(23602, 3155)"
23819,"(23602, 27522)"
23820,"(23604, 5052)"
23821,"(23604, 25625)"
23822,"(23608, 1459)"
23823,"(23608, 29218)"
23824,"(23610, 9790)"
23825,"(23610, 20887)"
23826,"(23612, 3247)"
23827,"(23612, 27430)"
23828,"(23614, 5776)"
23829,"(23614, 24901)"
23830,"(23616, 15281)"
23831,"(23616, 15396)"
23832,"(23617, 2859)"
23833,"(23617, 27818)"
23834,"(23620, 170)"
23835,"(23620, 30507)"
23836,"(23622, 6382)"
23837,"(23622, 24295)"
23838,"(23623, 11676)"
23839,"(23623, 19001)"
23840,"(23629, 11445)"
23841,"(23629, 19232)"
23842,"(23631, 10935)"
23843,"(23631, 19742)"
23844,"(23632, 7712)"
23845,"(23632, 22965)"
23846,"(23635, 3745)"
23847,"(23635, 26932)"
23848,"(23638, 14472)"
23849,"(23638, 16205)"
23850,"(23639, 1460)"
23851,"(23639, 29217)"
23852,"(23640, 6048)"
23853,"(23640, 24629)"
23854,"(23642, 1537)"
23855,"(23642, 29140)"
23856,"(23643, 14909)"
23857,"(23643, 15768)"
23858,"(23645, 4848)"
23859,"(23645, 25829)"
23860,"(23646, 6177)"
23861,"(23646, 24500)"
23862,"(23650, 2294)"
23863,"(23650, 28383)"
23864,"(23651, 6369)"
23865,"(23651, 24308)"
23866,"(23652, 336)"
23867,"(23652, 30341)"
23868,"(23653, 7668)"
23869,"(23653, 23009)"
23870,"(23654, 11658)"
23871,"(23654, 19019)"
23872,"(23655, 1883)"
23873,"(23655, 28794)"
23874,"(23656, 7824)"
23875,"(23656, 22853)"
23876,"(23658, 10207)"
23877,"(23658, 20470)"
23878,"(23661, 11523)"
23879,"(23661, 19154)"
23880,"(23662, 6763)"
23881,"(23662, 23914)"
23882,"(23663, 9275)"
23883,"(23663, 21402)"
23884,"(23666, 14782)"
23885,"(23666, 15895)"
23886,"(23669, 10228)"
23887,"(23669, 20449)"
23888,"(23670, 8226)"
23889,"(23670, 22451)"
23890,"(23672, 11905)"
23891,"(23672, 18772)"
23892,"(23674, 15087)"
23893,"(23674, 15590)"
23894,"(23675, 13906)"
23895,"(23675, 16771)"
23896,"(23678, 5721)"
23897,"(23678, 24956)"
23898,"(23679, 3890)"
23899,"(23679, 26787)"
23900,"(23682, 10207)"
23901,"(23682, 20470)"
23902,"(23684, 5504)"
23903,"(23684, 25173)"
23904,"(23686, 4429)"
23905,"(23686, 26248)"
23906,"(23688, 14393)"
23907,"(23688, 16284)"
23908,"(23689, 10735)"
23909,"(23689, 19942)"
23910,"(23691, 10825)"
23911,"(23691, 19852)"
23912,"(23693, 14483)"
23913,"(23693, 16194)"
23914,"(23695, 4882)"
23915,"(23695, 25795)"
23916,"(23696, 12165)"
23917,"(23696, 18512)"
23918,"(23699, 13369)"
23919,"(23699, 17308)"
23920,"(23700, 15155)"
23921,"(23700, 15522)"
23922,"(23701, 9860)"
23923,"(23701, 20817)"
23924,"(23703, 10152)"
23925,"(23703, 20525)"
23926,"(23706, 10948)"
23927,"(23706, 19729)"
23928,"(23708, 4657)"
23929,"(23708, 26020)"
23930,"(23712, 4902)"
23931,"(23712, 25775)"
23932,"(23713, 5342)"
23933,"(23713, 25335)"
23934,"(23717, 9083)"
23935,"(23717, 21594)"
23936,"(23718, 11575)"
23937,"(23718, 19102)"
23938,"(23719, 12458)"
23939,"(23719, 18219)"
23940,"(23722, 7384)"
23941,"(23722, 23293)"
23942,"(23730, 12806)"
23943,"(23730, 17871)"
23944,"(23731, 1745)"
23945,"(23731, 28932)"
23946,"(23732, 10445)"
23947,"(23732, 20232)"
23948,"(23739, 9641)"
23949,"(23739, 21036)"
23950,"(23740, 10858)"
23951,"(23740, 19819)"
23952,"(23742, 8585)"
23953,"(23742, 22092)"
23954,"(23743, 5623)"
23955,"(23743, 25054)"
23956,"(23744, 10454)"
23957,"(23744, 20223)"
23958,"(23745, 6135)"
23959,"(23745, 24542)"
23960,"(23748, 8480)"
23961,"(23748, 22197)"
23962,"(23749, 8114)"
23963,"(23749, 22563)"
23964,"(23751, 5025)"
23965,"(23751, 25652)"
23966,"(23753, 10894)"
23967,"(23753, 19783)"
23968,"(23755, 4975)"
23969,"(23755, 25702)"
23970,"(23756, 10312)"
23971,"(23756, 20365)"
23972,"(23761, 6758)"
23973,"(23761, 23919)"
23974,"(23763, 10039)"
23975,"(23763, 20638)"
23976,"(23765, 9675)"
23977,"(23765, 21002)"
23978,"(23769, 6533)"
23979,"(23769, 24144)"
23980,"(23772, 37)"
23981,"(23772, 30640)"
23982,"(23773, 9615)"
23983,"(23773, 21062)"
23984,"(23774, 7236)"
23985,"(23774, 23441)"
23986,"(23775, 1493)"
23987,"(23775, 29184)"
23988,"(23780, 13319)"
23989,"(23780, 17358)"
23990,"(23781, 6071)"
23991,"(23781, 24606)"
23992,"(23782, 6006)"
23993,"(23782, 24671)"
23994,"(23783, 1633)"
23995,"(23783, 29044)"
23996,"(23785, 3314)"
23997,"(23785, 27363)"
23998,"(23787, 9231)"
23999,"(23787, 21446)"
24000,"(23789, 10980)"
24001,"(23789, 19697)"
24002,"(23790, 10908)"
24003,"(23790, 19769)"
24004,"(23792, 295)"
24005,"(23792, 30382)"
24006,"(23793, 13344)"
24007,"(23793, 17333)"
24008,"(23794, 2524)"
24009,"(23794, 28153)"
24010,"(23796, 14529)"
24011,"(23796, 16148)"
24012,"(23799, 145)"
24013,"(23799, 30532)"
24014,"(23800, 14410)"
24015,"(23800, 16267)"
24016,"(23801, 9216)"
24017,"(23801, 21461)"
24018,"(23802, 1467)"
24019,"(23802, 29210)"
24020,"(23804, 48)"
24021,"(23804, 30629)"
24022,"(23806, 8535)"
24023,"(23806, 22142)"
24024,"(23807, 5038)"
24025,"(23807, 25639)"
24026,"(23808, 9104)"
24027,"(23808, 21573)"
24028,"(23810, 14290)"
24029,"(23810, 16387)"
24030,"(23811, 12524)"
